imo,latitude,longitude,timestamp,tloc,GT,vessel_name,time_diff,distance_km,calculated_speed,trip_id,unique_trip_id
5209699,53.89871,11.45695,2024-09-01 16:20:28,2024-09-01 16:15:38,321.0,ARTEMIS,7193.0,0.803898302186688,0.40234031528876363,4,5209699_4
5209699,53.89872,11.45695,2024-09-01 18:20:29,2024-09-01 18:15:42,321.0,ARTEMIS,7201.0,0.0011119492658909769,0.0005558974249697981,5,5209699_5
5209699,53.89873,11.45695,2024-09-01 20:20:28,2024-09-01 20:15:38,321.0,ARTEMIS,7199.0,0.001111949267305623,0.0005560518630782391,5,5209699_5
5209699,53.89873,11.45692,2024-09-01 22:20:29,2024-09-01 22:15:38,321.0,ARTEMIS,7201.0,0.0019655291154876907,0.000982628081621398,6,5209699_6
5209699,53.89873,11.45692,2024-09-02 00:20:29,2024-09-02 00:06:39,321.0,ARTEMIS,7200.0,0.0,0.0,6,5209699_6
5209699,53.89871,11.45694,2024-09-02 02:20:29,2024-09-02 02:15:41,321.0,ARTEMIS,7200.0,0.0025812302920249345,0.0012906151460124673,6,5209699_6
5209699,53.89873,11.45692,2024-09-02 04:20:28,2024-09-02 04:15:37,321.0,ARTEMIS,7199.0,0.0025812302920249345,0.001290794423015664,6,5209699_6
5209699,53.89874,11.45696,2024-09-02 06:20:28,2024-09-02 06:15:40,321.0,ARTEMIS,7200.0,0.00284684505676413,0.001423422528382065,6,5209699_6
5209699,54.01538,11.32613,2024-09-02 08:20:29,2024-09-02 08:18:18,321.0,ARTEMIS,7201.0,15.539736155156929,7.7687890790952565,7,5209699_7
5209699,53.8987,11.457,2024-09-02 10:22:20,2024-09-02 04:22:20,321.0,ARTEMIS,7311.0,15.54489217134747,7.654440133613855,8,5209699_8
5209699,53.96652,10.88945,2024-09-02 14:20:31,2024-09-02 14:17:38,321.0,ARTEMIS,14291.0,37.911865971831226,9.550256629948388,9,5209699_9
5209699,53.95694,10.8705,2024-09-02 16:20:35,2024-09-02 16:11:30,321.0,ARTEMIS,7204.0,1.6344951771100265,0.8167938142137833,10,5209699_10
5209699,53.95695,10.87051,2024-09-02 18:20:37,2024-09-02 18:17:29,321.0,ARTEMIS,7202.0,0.001290151732986544,0.0006448967285131294,11,5209699_11
5209699,53.95693,10.87049,2024-09-02 20:20:33,2024-09-02 20:17:28,321.0,ARTEMIS,7196.0,0.002580303545551321,0.00129086892217687,11,5209699_11
5209699,53.95694,10.87047,2024-09-02 22:20:33,2024-09-02 22:08:27,321.0,ARTEMIS,7200.0,0.001717170138240155,0.0008585850691200775,11,5209699_11
5209699,53.95695,10.87047,2024-09-03 00:20:32,2024-09-03 00:17:27,321.0,ARTEMIS,7199.0,0.0011119492665983,0.0005560518627245284,11,5209699_11
5209699,53.95694,10.87049,2024-09-03 02:20:33,2024-09-03 02:17:30,321.0,ARTEMIS,7201.0,0.0017171698990838167,0.0008584657181921594,12,5209699_12
5209699,53.95693,10.87047,2024-09-03 04:20:31,2024-09-03 04:17:29,321.0,ARTEMIS,7198.0,0.001717170138240155,0.0008588236312398665,12,5209699_12
5209699,53.95695,10.87051,2024-09-03 06:20:31,2024-09-03 06:17:29,321.0,ARTEMIS,7200.0,0.0034343400372446177,0.0017171700186223088,12,5209699_12
5209699,53.95695,10.8705,2024-09-03 08:20:35,2024-09-03 08:17:37,321.0,ARTEMIS,7204.0,0.000654263112189338,0.0003269499172517513,13,5209699_13
5209699,53.95698,10.8705,2024-09-03 10:20:31,2024-09-03 10:17:28,321.0,ARTEMIS,7196.0,0.0033358477990875768,0.001668851039009905,13,5209699_13
5209699,53.95694,10.87051,2024-09-03 12:20:31,2024-09-03 12:17:33,321.0,ARTEMIS,7200.0,0.004495659990719877,0.0022478299953599384,13,5209699_13
5351038,43.50443,16.44195,2024-09-01 00:20:28,2024-09-01 00:18:12,347.0,STELLA MARIS,,,,1,5351038_1
5351038,43.50441,16.44198,2024-09-01 02:20:29,2024-09-01 02:15:52,347.0,STELLA MARIS,7201.0,0.003286335621900526,0.0016429396248912502,2,5351038_2
5351038,43.50443,16.44198,2024-09-01 04:20:29,2024-09-01 04:16:23,347.0,STELLA MARIS,7200.0,0.0022238985331966,0.0011119492665983,2,5351038_2
5351038,43.50446,16.43916,2024-09-01 06:20:29,2024-09-01 06:16:14,347.0,STELLA MARIS,7200.0,0.22746313499641924,0.11373156749820962,2,5351038_2
5351038,43.50449,16.43919,2024-09-01 08:20:28,2024-09-01 08:16:23,347.0,STELLA MARIS,7199.0,0.004120940063268288,0.002060756247779669,2,5351038_2
5351038,43.35997,16.41178,2024-09-01 10:20:30,2024-09-01 10:17:43,347.0,STELLA MARIS,7202.0,16.22159490591368,8.108545079323694,3,5351038_3
5351038,43.16063,16.41942,2024-09-01 12:21:03,2024-09-01 12:16:12,347.0,STELLA MARIS,7233.0,22.174228836172933,11.036530320782878,4,5351038_4
5351038,43.16066,16.41942,2024-09-01 14:20:35,2024-09-01 14:16:03,347.0,STELLA MARIS,7172.0,0.0033358477997949,0.0016744355938736251,4,5351038_4
5351038,43.16751,16.42178,2024-09-01 16:20:28,2024-09-01 16:17:33,347.0,STELLA MARIS,7193.0,0.7853672024484659,0.39306574847969933,4,5351038_4
5351038,43.17019,16.44005,2024-09-01 18:20:29,2024-09-01 18:18:03,347.0,STELLA MARIS,7201.0,1.5113492077844095,0.7555696636611406,5,5351038_5
5351038,43.17027,16.44002,2024-09-01 20:20:28,2024-09-01 20:15:53,347.0,STELLA MARIS,7199.0,0.009222291917290718,0.004611786484545991,5,5351038_5
5351038,43.17032,16.43999,2024-09-01 22:20:29,2024-09-01 22:17:52,347.0,STELLA MARIS,7201.0,0.006068759339279401,0.003033958286544347,6,5351038_6
5351038,43.17031,16.43995,2024-09-02 00:20:29,2024-09-02 00:16:03,347.0,STELLA MARIS,7200.0,0.003429168815341686,0.001714584407670843,6,5351038_6
5351038,43.17033,16.44001,2024-09-02 02:20:29,2024-09-02 02:15:44,347.0,STELLA MARIS,7200.0,0.005349948400642769,0.0026749742003213846,6,5351038_6
5351038,43.17028,16.44001,2024-09-02 04:20:28,2024-09-02 04:15:23,347.0,STELLA MARIS,7199.0,0.005559746332284177,0.0027802593132689314,6,5351038_6
5351038,43.11201,16.71059,2024-09-02 06:20:28,2024-09-02 06:17:53,347.0,STELLA MARIS,7200.0,22.889881624603127,11.444940812301564,6,5351038_6
5351038,43.09519,17.08669,2024-09-02 08:20:29,2024-09-02 08:18:03,347.0,STELLA MARIS,7201.0,30.591093020834922,15.293422423969687,7,5351038_7
5351038,43.1703,16.44,2024-09-02 10:22:20,2024-09-02 04:22:20,347.0,STELLA MARIS,7311.0,53.13720540078641,26.165222191605945,8,5351038_8
5351038,43.05091,17.43344,2024-09-02 14:20:31,2024-09-02 12:47:12,347.0,STELLA MARIS,14291.0,81.72864859879027,20.588001886197254,9,5351038_9
5351038,43.05091,17.43344,2024-09-02 16:20:35,2024-09-02 12:47:12,347.0,STELLA MARIS,7204.0,0.0,0.0,10,5351038_10
5351038,43.05091,17.43344,2024-09-02 18:20:37,2024-09-02 12:47:12,347.0,STELLA MARIS,7202.0,0.0,0.0,11,5351038_11
5351038,43.05091,17.43341,2024-09-02 20:20:33,2024-09-02 20:06:54,347.0,STELLA MARIS,7196.0,0.002437662190929597,0.001219508600242711,11,5351038_11
5351038,43.05087,17.43343,2024-09-02 22:20:33,2024-09-02 22:15:03,347.0,STELLA MARIS,7200.0,0.004735385611044288,0.002367692805522144,11,5351038_11
5351038,43.0509,17.43346,2024-09-03 00:20:32,2024-09-02 23:41:02,347.0,STELLA MARIS,7199.0,0.004131595615982514,0.0020660847642085083,11,5351038_11
5351038,43.0509,17.43346,2024-09-03 02:20:33,2024-09-02 23:41:02,347.0,STELLA MARIS,7201.0,0.0,0.0,12,5351038_12
5351038,43.05089,17.43351,2024-09-03 04:20:31,2024-09-03 03:47:43,347.0,STELLA MARIS,7198.0,0.00421218967947702,0.002106680028635353,12,5351038_12
5351038,43.05359,17.24015,2024-09-03 06:20:31,2024-09-03 06:17:22,347.0,STELLA MARIS,7200.0,15.71406944379269,7.857034721896345,12,5351038_12
5351038,43.0163,17.02271,2024-09-03 08:20:35,2024-09-03 08:16:12,347.0,STELLA MARIS,7204.0,18.15268145760071,9.07130111706865,13,5351038_13
5351038,43.01647,17.02262,2024-09-03 10:20:31,2024-09-03 10:18:01,347.0,STELLA MARIS,7196.0,0.020269893620370533,0.01014058046599971,13,5351038_13
5351038,42.96854,17.1149,2024-09-03 12:20:31,2024-09-03 12:17:22,347.0,STELLA MARIS,7200.0,9.205169073448149,4.602584536724074,13,5351038_13
6602898,52.46407,4.6565,2024-09-01 00:20:28,2024-09-01 00:13:43,10417.0,OCEAN MAJESTY,,,,1,6602898_1
6602898,52.46408,4.656483,2024-09-01 02:20:29,2024-09-01 02:16:45,10417.0,OCEAN MAJESTY,7201.0,0.0016008814673948888,0.0008003295768117761,2,6602898_2
6602898,52.46407,4.656517,2024-09-01 04:20:29,2024-09-01 04:16:48,10417.0,OCEAN MAJESTY,7200.0,0.0025577318811071214,0.0012788659405535607,2,6602898_2
6602898,52.46405,4.656517,2024-09-01 06:20:29,2024-09-01 06:10:44,10417.0,OCEAN MAJESTY,7200.0,0.002223898532489277,0.0011119492662446384,2,6602898_2
6602898,52.46405,4.6565,2024-09-01 08:20:28,2024-09-01 08:14:03,10417.0,OCEAN MAJESTY,7199.0,0.001151690847159332,0.0005759254132203911,2,6602898_2
6602898,52.46404,4.6565,2024-09-01 10:20:30,2024-09-01 10:16:49,10417.0,OCEAN MAJESTY,7202.0,0.001111949267305623,0.0005558202391419387,3,6602898_3
6602898,52.46405,4.6565,2024-09-01 14:20:35,2024-09-01 14:11:17,10417.0,OCEAN MAJESTY,14405.0,0.001111949267305623,0.0002778908269559349,4,6602898_4
6602898,52.46405,4.6565,2024-09-01 16:20:28,2024-09-01 16:16:53,10417.0,OCEAN MAJESTY,7193.0,0.0,0.0,4,6602898_4
6602898,52.46407,4.656517,2024-09-01 18:20:29,2024-09-01 18:16:50,10417.0,OCEAN MAJESTY,7201.0,0.002504419271534001,0.0012520357419139568,5,6602898_5
6602898,52.46405,4.6565,2024-09-01 20:20:28,2024-09-01 20:04:48,10417.0,OCEAN MAJESTY,7199.0,0.002504419271534001,0.001252383577930602,5,6602898_5
6602898,52.46405,4.6565,2024-09-01 22:20:29,2024-09-01 22:16:54,10417.0,OCEAN MAJESTY,7201.0,0.0,0.0,6,6602898_6
6602898,52.46407,4.6565,2024-09-02 00:20:29,2024-09-01 23:52:52,10417.0,OCEAN MAJESTY,7200.0,0.002223898532489277,0.0011119492662446384,6,6602898_6
6602898,52.46408,4.656483,2024-09-02 02:20:29,2024-09-02 02:16:53,10417.0,OCEAN MAJESTY,7200.0,0.0016008814673948888,0.0008004407336974444,6,6602898_6
6602898,52.46407,4.6565,2024-09-02 04:20:28,2024-09-02 04:16:52,10417.0,OCEAN MAJESTY,7199.0,0.0016008814673948888,0.0008005519214643145,6,6602898_6
6602898,52.46405,4.656517,2024-09-02 06:20:28,2024-09-02 06:16:52,10417.0,OCEAN MAJESTY,7200.0,0.002504419271534001,0.0012522096357670005,6,6602898_6
6602898,52.46405,4.656517,2024-09-02 08:20:29,2024-09-02 08:07:56,10417.0,OCEAN MAJESTY,7201.0,0.0,0.0,7,6602898_7
6602898,52.4641,4.65652,2024-09-02 10:22:20,2024-09-02 04:22:20,10417.0,OCEAN MAJESTY,7311.0,0.005563459854415602,0.0027394960300774407,8,6602898_8
6602898,52.46405,4.656533,2024-09-02 14:20:31,2024-09-02 14:12:54,10417.0,OCEAN MAJESTY,14291.0,0.005629069131064424,0.0014180007607467583,9,6602898_9
6602898,52.46405,4.656517,2024-09-02 16:20:35,2024-09-02 16:13:58,10417.0,OCEAN MAJESTY,7204.0,0.0010839443267381952,0.0005416712349052613,10,6602898_10
6602898,52.46405,4.656517,2024-09-02 18:20:37,2024-09-02 18:05:24,10417.0,OCEAN MAJESTY,7202.0,0.0,0.0,11,6602898_11
6602898,52.46407,4.656517,2024-09-02 20:20:33,2024-09-02 20:10:59,10417.0,OCEAN MAJESTY,7196.0,0.002223898532489277,0.0011125673592219838,11,6602898_11
6602898,52.46407,4.6565,2024-09-02 22:20:33,2024-09-02 22:16:54,10417.0,OCEAN MAJESTY,7200.0,0.0011516903239219784,0.0005758451619609892,11,6602898_11
6602898,52.46407,4.6565,2024-09-03 00:20:32,2024-09-03 00:16:55,10417.0,OCEAN MAJESTY,7199.0,0.0,0.0,11,6602898_11
6602898,52.46407,4.6565,2024-09-03 02:20:33,2024-09-03 02:17:03,10417.0,OCEAN MAJESTY,7201.0,0.0,0.0,12,6602898_12
6602898,52.46407,4.6565,2024-09-03 04:20:31,2024-09-03 04:13:57,10417.0,OCEAN MAJESTY,7198.0,0.0,0.0,12,6602898_12
6602898,52.46404,4.6565,2024-09-03 06:20:31,2024-09-03 06:17:01,10417.0,OCEAN MAJESTY,7200.0,0.0033358477997949,0.00166792389989745,12,6602898_12
6602898,52.46405,4.6565,2024-09-03 08:20:35,2024-09-03 08:17:01,10417.0,OCEAN MAJESTY,7204.0,0.001111949267305623,0.000555665930358168,13,6602898_13
6602898,52.46407,4.6565,2024-09-03 10:20:31,2024-09-03 10:14:04,10417.0,OCEAN MAJESTY,7196.0,0.002223898532489277,0.0011125673592219838,13,6602898_13
6618823,38.98509,1.281392,2024-09-01 00:20:28,2024-08-31 22:58:28,1945.0,SHERAKHAN,,,,1,6618823_1
6618823,38.98472,1.281592,2024-09-01 02:20:29,2024-09-01 02:16:27,1945.0,SHERAKHAN,7201.0,0.04462624396991522,0.022310023370600583,2,6618823_2
6618823,38.98526,1.281705,2024-09-01 04:20:29,2024-09-01 04:16:28,1945.0,SHERAKHAN,7200.0,0.060834416537841135,0.030417208268920568,2,6618823_2
6618823,38.98513,1.281462,2024-09-01 06:20:29,2024-09-01 06:10:31,1945.0,SHERAKHAN,7200.0,0.025496856653970366,0.012748428326985183,2,6618823_2
6618823,38.98522,1.281857,2024-09-01 08:20:28,2024-09-01 08:16:33,1945.0,SHERAKHAN,7199.0,0.03557745878323372,0.017791200391671258,2,6618823_2
6618823,38.98435,1.281923,2024-09-01 10:20:30,2024-09-01 09:49:31,1945.0,SHERAKHAN,7202.0,0.09690763616011806,0.04844036242383019,3,6618823_3
6618823,38.98411,1.282085,2024-09-01 12:21:03,2024-09-01 12:10:35,1945.0,SHERAKHAN,7233.0,0.03013716535836738,0.014999833442571902,4,6618823_4
6618823,38.98414,1.28209,2024-09-01 14:20:35,2024-09-01 14:16:33,1945.0,SHERAKHAN,7172.0,0.0033637258747695287,0.0016884290503583804,4,6618823_4
6618823,38.98409,1.282458,2024-09-01 16:20:28,2024-09-01 16:16:34,1945.0,SHERAKHAN,7193.0,0.032289988060903614,0.016160705827784377,4,6618823_4
6618823,38.98408,1.282178,2024-09-01 18:20:29,2024-09-01 18:16:35,1945.0,SHERAKHAN,7201.0,0.024227085251882226,0.01211186042310457,5,6618823_5
6618823,38.98422,1.28229,2024-09-01 20:20:28,2024-09-01 20:16:36,1945.0,SHERAKHAN,7199.0,0.0183317968033315,0.009167171619946297,5,6618823_5
6618823,38.98425,1.281897,2024-09-01 22:20:29,2024-09-01 22:10:59,1945.0,SHERAKHAN,7201.0,0.03413194196290977,0.01706360103686643,6,6618823_6
6618823,38.98455,1.281762,2024-09-02 00:20:29,2024-09-02 00:16:56,1945.0,SHERAKHAN,7200.0,0.03534039077935656,0.01767019538967828,6,6618823_6
6618823,38.98449,1.281828,2024-09-02 02:20:29,2024-09-02 02:13:57,1945.0,SHERAKHAN,7200.0,0.008778050896666816,0.004389025448333408,6,6618823_6
6618823,38.98447,1.28187,2024-09-02 04:20:28,2024-09-02 04:13:59,1945.0,SHERAKHAN,7199.0,0.004257249143089216,0.002128920254913346,6,6618823_6
6618823,38.98465,1.281902,2024-09-02 06:20:28,2024-09-02 06:17:03,1945.0,SHERAKHAN,7200.0,0.02020529026960106,0.01010264513480053,6,6618823_6
6618823,38.98447,1.282537,2024-09-02 08:20:29,2024-09-02 08:17:04,1945.0,SHERAKHAN,7201.0,0.05842088491147656,0.02920638601323644,7,6618823_7
6618823,38.9844,1.28186,2024-09-02 10:22:20,2024-09-02 03:22:20,1945.0,SHERAKHAN,7311.0,0.05903102507451798,0.029067390270587436,8,6618823_8
6618823,38.98429,1.282598,2024-09-02 12:22:13,2024-09-02 12:17:03,1945.0,SHERAKHAN,7193.0,0.06495025789764401,0.03250673271674106,8,6618823_8
6618823,38.98422,1.282505,2024-09-02 14:20:31,2024-09-02 14:17:04,1945.0,SHERAKHAN,7098.0,0.011189292366135596,0.005675042620187115,8,6618823_8
6618823,38.98417,1.282457,2024-09-02 16:20:35,2024-09-02 16:17:05,1945.0,SHERAKHAN,7204.0,0.006937116222715313,0.0034666322045773354,9,6618823_9
6618823,38.98499,1.28198,2024-09-02 18:20:37,2024-09-02 18:17:06,1945.0,SHERAKHAN,7202.0,0.1000678577865663,0.050020034439272235,10,6618823_10
6618823,38.98498,1.282047,2024-09-02 20:20:33,2024-09-02 20:17:07,1945.0,SHERAKHAN,7196.0,0.0058968006435544335,0.0029500392324619176,10,6618823_10
6618823,38.98493,1.28209,2024-09-02 22:20:33,2024-09-02 22:17:08,1945.0,SHERAKHAN,7200.0,0.00668760460085996,0.00334380230042998,10,6618823_10
6618823,38.9848,1.281813,2024-09-03 00:20:32,2024-09-03 00:17:09,1945.0,SHERAKHAN,7199.0,0.027967403564302648,0.013985644232739205,10,6618823_10
6618823,38.98476,1.281722,2024-09-03 02:20:33,2024-09-03 02:17:10,1945.0,SHERAKHAN,7201.0,0.009035920266444274,0.004517332725899095,11,6618823_11
6618823,38.98487,1.281818,2024-09-03 04:20:31,2024-09-03 04:17:11,1945.0,SHERAKHAN,7198.0,0.014780330664852043,0.007392218726516721,11,6618823_11
6618823,38.98474,1.28185,2024-09-03 06:20:31,2024-09-03 06:17:12,1945.0,SHERAKHAN,7200.0,0.014717570125521866,0.007358785062760933,11,6618823_11
6618823,38.9847,1.281702,2024-09-03 08:20:35,2024-09-03 08:17:13,1945.0,SHERAKHAN,7204.0,0.013543324037645632,0.0067679020732265786,12,6618823_12
6618823,38.98431,1.282523,2024-09-03 10:20:31,2024-09-03 10:17:17,1945.0,SHERAKHAN,7196.0,0.08316379216308652,0.041605009975974355,12,6618823_12
6618823,38.98425,1.282742,2024-09-03 12:20:31,2024-09-03 12:17:16,1945.0,SHERAKHAN,7200.0,0.020070359867356637,0.010035179933678319,12,6618823_12
6810811,10.40933,-75.53917,2024-09-02 14:20:31,2024-09-02 14:14:27,9780.0,FREEWINDS,,,,1,6810811_1
6810811,10.40933,-75.53933,2024-09-02 16:20:35,2024-09-02 16:15:27,9780.0,FREEWINDS,7204.0,0.01749838199389777,0.008744333034152132,2,6810811_2
6810811,10.409,-75.5395,2024-09-02 18:20:37,2024-09-02 18:17:17,9780.0,FREEWINDS,7202.0,0.041135599216263176,0.02056208791704352,3,6810811_3
6810811,10.40917,-75.53917,2024-09-02 20:20:33,2024-09-02 20:16:02,9780.0,FREEWINDS,7196.0,0.040741238999774526,0.02038194280144362,3,6810811_3
