imo,latitude,longitude,timestamp,tloc,GT,vessel_name,time_diff,distance_km,calculated_speed,trip_id,unique_trip_id
6810811,12.11267,-68.9325,2024-10-01 20:20:38,2024-10-01 20:17:16,9780.0,FREEWINDS,7200.0,0.04108610867944652,0.02054305433972326,1,6810811_1
6810811,12.11267,-68.93217,2024-10-01 22:20:39,2024-10-01 22:16:57,9780.0,FREEWINDS,7201.0,0.03587739485133893,0.017936206285907533,2,6810811_2
7211074,-33.11063,-58.31609,2024-10-01 18:20:38,2024-10-01 18:17:09,6334.0,EXPEDITION,,,,1,7211074_1
7211074,-33.11061,-58.31611,2024-10-01 20:20:38,2024-10-01 20:17:03,6334.0,EXPEDITION,7200.0,0.0029009757267968385,0.0014504878633984193,1,7211074_1
7211074,-33.11071,-58.31613,2024-10-01 22:20:39,2024-10-01 22:20:09,6334.0,EXPEDITION,7201.0,0.011274442311310496,0.005636438317000109,2,7211074_2
7391422,64.16195,-23.59768,2024-10-01 18:20:38,2024-10-01 18:16:36,4614.0,OCEAN ADVENTURER,,,,1,7391422_1
7391422,64.16061,-24.31371,2024-10-01 20:20:38,2024-10-01 20:16:56,4614.0,OCEAN ADVENTURER,7200.0,34.701194224903716,17.350597112451858,1,7391422_1
7391422,64.15559,-24.76765,2024-10-01 22:20:39,2024-10-01 22:16:56,4614.0,OCEAN ADVENTURER,7201.0,22.008909105450822,11.002926368507563,2,7391422_2
7391422,64.15138,-24.99849,2024-10-02 00:20:38,2024-10-01 23:20:25,4614.0,OCEAN ADVENTURER,7199.0,11.200153852762826,5.600854822884592,2,7391422_2
7625811,64.14227,-51.8284,2024-10-01 18:20:38,2024-10-01 18:18:15,12907.0,OCEAN ENDEAVOUR,,,,1,7625811_1
7625811,63.94715,-52.52124,2024-10-01 20:20:38,2024-10-01 20:17:17,12907.0,OCEAN ENDEAVOUR,7200.0,40.095167514937906,20.047583757468953,1,7625811_1
7625811,63.70641,-53.26013,2024-10-01 22:20:39,2024-10-01 22:20:05,12907.0,OCEAN ENDEAVOUR,7201.0,45.0542068013201,22.523975070789106,2,7625811_2
7822457,36.4465,28.23185,2024-10-01 18:20:38,2024-10-01 18:17:50,37049.0,BLUE SAPPHIRE,,,,1,7822457_1
7822457,36.4465,28.23186,2024-10-01 20:20:38,2024-10-01 20:17:50,37049.0,BLUE SAPPHIRE,7200.0,0.0008944652514965311,0.00044723262574826553,1,7822457_1
7822457,36.47388,28.11464,2024-10-01 22:20:39,2024-10-01 22:19:30,37049.0,BLUE SAPPHIRE,7201.0,10.916219479777995,5.45735177436478,2,7822457_2
7827213,34.67031,33.06659,2024-10-01 18:20:38,2024-10-01 18:17:49,25611.0,CELESTYAL CRYSTAL,,,,1,7827213_1
7827213,34.67101,33.06639,2024-10-01 20:20:38,2024-10-01 20:17:50,25611.0,CELESTYAL CRYSTAL,7200.0,0.07995649811214033,0.03997824905607016,1,7827213_1
7827213,34.6701,33.06647,2024-10-01 22:20:39,2024-10-01 22:17:50,25611.0,CELESTYAL CRYSTAL,7201.0,0.1014515218237078,0.05071871664565311,2,7827213_2
8112902,36.444,28.23363,2024-10-01 18:20:38,2024-10-01 18:17:08,1610.0,ELYSIUM,,,,1,8112902_1
8112902,36.44393,28.23367,2024-10-01 20:20:38,2024-10-01 20:17:04,1610.0,ELYSIUM,7200.0,0.00856662438206802,0.00428331219103401,1,8112902_1
8112902,36.44393,28.23365,2024-10-01 22:20:39,2024-10-01 22:17:13,1610.0,ELYSIUM,7201.0,0.0017889897618655576,0.0008943706627851698,2,8112902_2
8203438,44.04064,9.866928,2024-10-01 18:20:38,2024-10-01 18:17:57,4333.0,SEADREAM I,,,,1,8203438_1
8203438,43.95806,9.444848,2024-10-01 20:20:38,2024-10-01 20:17:57,4333.0,SEADREAM I,7200.0,34.987669988038874,17.493834994019437,1,8203438_1
8203438,43.90039,8.99337,2024-10-01 22:20:39,2024-10-01 22:19:37,4333.0,SEADREAM I,7201.0,36.719617077221145,18.357258919316223,2,8203438_2
8203440,35.9687,24.94399,2024-10-01 18:20:38,2024-10-01 18:17:43,4333.0,SEADREAM II,,,,1,8203440_1
8203440,36.32073,24.83256,2024-10-01 20:20:38,2024-10-01 20:18:14,4333.0,SEADREAM II,7200.0,40.40248993021788,20.20124496510894,1,8203440_1
8203440,36.65975,24.71989,2024-10-01 22:20:39,2024-10-01 22:18:24,4333.0,SEADREAM II,7201.0,39.01969070929287,19.507136030197795,2,8203440_2
8333635,42.82233,10.26895,2024-10-01 18:20:38,2024-10-01 18:16:36,380.0,ATLANTIS,,,,1,8333635_1
8333635,42.82228,10.26932,2024-10-01 20:20:38,2024-10-01 20:16:35,380.0,ATLANTIS,7200.0,0.030684215000659598,0.015342107500329799,1,8333635_1
8333635,42.82212,10.26882,2024-10-01 22:20:39,2024-10-01 22:19:32,380.0,ATLANTIS,7201.0,0.044490936231221495,0.02224237889631959,2,8333635_2
8420878,37.03761,26.61823,2024-10-01 18:20:38,2024-10-01 18:18:08,5703.0,WIND STAR,,,,1,8420878_1
8420878,36.87015,26.44704,2024-10-01 20:20:38,2024-10-01 20:17:47,5703.0,WIND STAR,7200.0,24.044191389800606,12.022095694900303,1,8420878_1
8420878,36.79233,26.14047,2024-10-01 22:20:39,2024-10-01 22:16:36,5703.0,WIND STAR,7201.0,28.624270725683605,14.310147842308147,2,8420878_2
8506294,50.31958,-0.147785,2024-10-01 18:20:38,2024-10-01 18:17:23,43537.0,BALMORAL,,,,1,8506294_1
8506294,50.47495,0.7605333,2024-10-01 20:20:38,2024-10-01 20:17:48,43537.0,BALMORAL,7200.0,66.66092504941415,33.33046252470707,1,8506294_1
8506294,50.85249,1.399018,2024-10-01 22:20:39,2024-10-01 22:17:59,43537.0,BALMORAL,7201.0,61.54293782609406,30.767195691423222,2,8506294_2
8521232,58.49224,5.032365,2024-10-01 18:20:38,2024-10-01 18:18:21,70285.0,AMBIENCE,,,,1,8521232_1
8521232,57.95552,4.805865,2024-10-01 20:20:38,2024-10-01 20:17:26,70285.0,AMBIENCE,7200.0,61.13638353668097,30.568191768340483,1,8521232_1
8521232,57.45893,4.560818,2024-10-01 22:20:39,2024-10-01 22:09:09,70285.0,AMBIENCE,7201.0,57.10479492436242,28.54843240212536,2,8521232_2
8603509,37.86339,27.25292,2024-10-01 18:20:38,2024-10-01 17:18:00,5736.0,WIND SPIRIT,,,,1,8603509_1
8603509,37.87691,27.15798,2024-10-01 20:20:38,2024-10-01 20:18:18,5736.0,WIND SPIRIT,7200.0,8.468130832819986,4.234065416409993,1,8603509_1
8603509,37.88714,26.84872,2024-10-01 22:20:39,2024-10-01 22:19:57,5736.0,WIND SPIRIT,7201.0,27.165576262362677,13.58090189480706,2,8603509_2
8620583,36.677,23.07351,2024-10-01 18:20:38,2024-10-01 13:32:25,693.0,HARMONY V,,,,1,8620583_1
8620583,36.68866,23.04158,2024-10-01 20:20:38,2024-10-01 20:15:34,693.0,HARMONY V,7200.0,3.1285992450657467,1.5642996225328734,1,8620583_1
8620583,36.79487,23.12673,2024-10-01 22:20:39,2024-10-01 22:18:29,693.0,HARMONY V,7201.0,14.03720915785332,7.01762990810609,2,8620583_2
8650813,53.18012,5.436662,2024-10-01 18:20:38,2024-10-01 18:16:43,140.0,NOORDERLICHT,,,,1,8650813_1
8650813,53.18013,5.436708,2024-10-01 20:20:38,2024-10-01 20:16:41,140.0,NOORDERLICHT,7200.0,0.0032608506192309088,0.0016304253096154544,1,8650813_1
8650813,53.18018,5.436713,2024-10-01 22:20:39,2024-10-01 22:19:41,140.0,NOORDERLICHT,7201.0,0.005569721619679809,0.0027844740773291642,2,8650813_2
8650813,53.18018,5.436688,2024-10-02 00:20:38,2024-10-02 00:19:47,140.0,NOORDERLICHT,7199.0,0.0016659795314528127,0.0008331054748201313,2,8650813_2
8700280,53.85567,7.96054,2024-10-01 18:20:38,2024-10-01 18:18:05,39051.0,AMERA,,,,1,8700280_1
8700280,53.94711,7.263428,2024-10-01 20:20:38,2024-10-01 20:17:27,39051.0,AMERA,7200.0,46.788149744587415,23.394074872293707,1,8700280_1
8700280,53.832,6.382817,2024-10-01 22:20:39,2024-10-01 22:18:10,39051.0,AMERA,7201.0,59.11023162387078,29.551011504781947,2,8700280_2
8700785,41.59362,12.17703,2024-10-01 18:20:38,2024-10-01 18:18:11,14745.0,WIND SURF,,,,1,8700785_1
8700785,41.31937,12.54659,2024-10-01 20:20:38,2024-10-01 20:17:42,14745.0,WIND SURF,7200.0,43.34103819406087,21.670519097030436,1,8700785_1
8700785,41.11562,12.9896,2024-10-01 22:20:39,2024-10-01 22:19:02,14745.0,WIND SURF,7201.0,43.431710875456126,21.712839765538405,2,8700785_2
8700785,40.91737,13.41932,2024-10-02 00:20:38,2024-10-02 00:18:00,14745.0,WIND SURF,7199.0,42.258359060444135,21.132114546131252,2,8700785_2
8707343,42.3433,-71.02934,2024-10-01 18:20:38,2024-10-01 18:10:00,9975.0,STAR PRIDE,,,,1,8707343_1
8707343,42.34329,-71.02934,2024-10-01 20:20:38,2024-10-01 19:54:57,9975.0,STAR PRIDE,7200.0,0.0011119492658909769,0.0005559746329454884,1,8707343_1
8707343,42.39354,-70.81674,2024-10-01 22:20:39,2024-10-01 22:17:38,9975.0,STAR PRIDE,7201.0,18.337886493433952,9.16766995922264,2,8707343_2
8708672,35.97336,-5.526548,2024-10-01 18:20:38,2024-10-01 18:18:00,4077.0,CORINTHIAN,,,,1,8708672_1
8708672,35.79051,-5.798638,2024-10-01 20:20:38,2024-10-01 20:17:44,4077.0,CORINTHIAN,7200.0,31.84801711895302,15.92400855947651,1,8708672_1
8708672,35.79129,-5.799307,2024-10-01 22:20:39,2024-10-01 22:17:35,4077.0,CORINTHIAN,7201.0,0.10565765366461767,0.05282149051418186,2,8708672_2
8712178,41.38231,9.160102,2024-10-01 18:20:38,2024-10-01 18:16:14,4425.0,ROYAL CLIPPER,,,,1,8712178_1
8712178,41.38252,9.15988,2024-10-01 20:20:38,2024-10-01 20:13:11,4425.0,ROYAL CLIPPER,7200.0,0.029804693560325446,0.014902346780162723,1,8712178_1
8712178,41.31602,8.883737,2024-10-01 22:20:39,2024-10-01 22:19:37,4425.0,ROYAL CLIPPER,7201.0,24.20764697683526,12.102142635273841,2,8712178_2
8800195,41.63206,9.541732,2024-10-01 18:20:38,2024-10-01 18:18:03,5218.0,LA BELLE DES OCEANS,,,,1,8800195_1
8800195,41.76284,9.716977,2024-10-01 20:20:38,2024-10-01 20:18:12,5218.0,LA BELLE DES OCEANS,7200.0,20.571075438742888,10.285537719371444,1,8800195_1
8800195,41.98323,9.733635,2024-10-01 22:20:39,2024-10-01 22:19:23,5218.0,LA BELLE DES OCEANS,7201.0,24.545032720939005,12.270812081013807,2,8800195_2
8802868,16.83586,-25.20361,2024-10-01 18:20:38,2024-10-01 18:17:39,4200.0,SEA SPIRIT,,,,1,8802868_1
8802868,16.6037,-25.26792,2024-10-01 20:20:38,2024-10-01 19:24:04,4200.0,SEA SPIRIT,7200.0,26.70802434893376,13.35401217446688,1,8802868_1
8802868,16.6037,-25.26792,2024-10-01 22:20:39,2024-10-01 19:24:04,4200.0,SEA SPIRIT,7201.0,0.0,0.0,2,8802868_2
8802882,37.61117,21.32524,2024-10-01 18:20:38,2024-10-01 18:17:37,4200.0,HEBRIDEAN SKY,,,,1,8802882_1
8802882,37.70741,21.09176,2024-10-01 20:20:38,2024-10-01 20:18:15,4200.0,HEBRIDEAN SKY,7200.0,23.1719515517453,11.58597577587265,1,8802882_1
8802882,37.89509,20.95046,2024-10-01 22:20:39,2024-10-01 22:17:47,4200.0,HEBRIDEAN SKY,7201.0,24.282488411274418,12.139558155893335,2,8802882_2
8802894,40.47712,17.21926,2024-10-01 18:20:38,2024-10-01 18:17:51,4200.0,ISLAND SKY,,,,1,8802894_1
8802894,40.2801,17.28334,2024-10-01 20:20:38,2024-10-01 20:17:22,4200.0,ISLAND SKY,7200.0,22.570040689525133,11.285020344762566,1,8802894_1
8802894,40.02263,17.63107,2024-10-01 22:20:39,2024-10-01 22:19:31,4200.0,ISLAND SKY,7201.0,41.14694885707338,20.570617398342478,2,8802894_2
8806204,33.59581,136.424,2024-10-01 18:20:38,2024-10-01 18:16:56,50444.0,ASUKA II,,,,1,8806204_1
8806204,33.83318,136.9455,2024-10-01 20:20:38,2024-10-01 20:17:37,50444.0,ASUKA II,7200.0,54.984513633227564,27.492256816613782,1,8806204_1
8806204,34.10009,137.4644,2024-10-01 22:20:39,2024-10-01 22:19:26,50444.0,ASUKA II,7201.0,56.30971632499882,28.150948308567664,2,8806204_2
8806747,48.34501,-70.87775,2024-10-01 18:20:38,2024-10-01 18:15:05,6158.0,EXPLORIS ONE,,,,1,8806747_1
8806747,48.34505,-70.87775,2024-10-01 22:20:39,2024-10-01 22:15:04,6158.0,EXPLORIS ONE,14401.0,0.004447797065685877,0.0011118720530844495,2,8806747_2
8814744,33.61677,33.94196,2024-10-01 18:20:38,2024-10-01 18:17:44,41662.0,CROWN IRIS,,,,1,8814744_1
8814744,33.53861,33.95329,2024-10-01 20:20:38,2024-10-01 18:36:04,41662.0,CROWN IRIS,7200.0,8.75414753255286,4.37707376627643,1,8814744_1
8814744,33.53861,33.95329,2024-10-01 22:20:39,2024-10-01 18:36:04,41662.0,CROWN IRIS,7201.0,0.0,0.0,2,8814744_2
8843446,40.481,14.71717,2024-10-01 18:20:38,2024-10-01 18:17:41,2532.0,SEA CLOUD,,,,1,8843446_1
8843446,40.48413,14.73862,2024-10-01 20:20:38,2024-10-01 20:17:41,2532.0,SEA CLOUD,7200.0,1.8472230896536463,0.9236115448268232,1,8843446_1
8843446,40.48134,14.75462,2024-10-01 22:20:39,2024-10-01 22:18:11,2532.0,SEA CLOUD,7201.0,1.388307282558561,0.6940572444397749,2,8843446_2
8903923,-17.69113,177.3509,2024-10-01 18:20:38,2024-10-01 18:17:32,17014.0,SILVER CLOUD,,,,1,8903923_1
8903923,-17.60517,177.4377,2024-10-01 20:20:38,2024-10-01 20:16:26,17014.0,SILVER CLOUD,7200.0,13.264799111555849,6.6323995557779245,1,8903923_1
8903923,-17.60518,177.4377,2024-10-01 22:20:39,2024-10-01 22:19:24,17014.0,SILVER CLOUD,7201.0,0.0011119492665983,0.0005558974253234106,2,8903923_2
8903935,55.34006,-131.6463,2024-10-01 18:20:38,2024-10-01 18:17:06,17235.0,SILVER WIND,,,,1,8903935_1
8903935,55.34006,-131.6463,2024-10-01 20:20:38,2024-10-01 20:17:06,17235.0,SILVER WIND,7200.0,0.0,0.0,1,8903935_1
8903935,55.34006,-131.6463,2024-10-01 22:20:39,2024-10-01 22:17:06,17235.0,SILVER WIND,7201.0,0.0,0.0,2,8903935_2
8907424,19.4401,-18.78217,2024-10-01 18:20:38,2024-10-01 18:17:23,6752.0,SEAVENTURE,,,,1,8907424_1
8907424,19.03391,-18.94625,2024-10-01 20:20:38,2024-10-01 20:17:43,6752.0,SEAVENTURE,7200.0,48.33973366122681,24.169866830613405,1,8907424_1
8907424,18.62507,-19.1076,2024-10-01 22:20:39,2024-10-01 22:20:02,6752.0,SEAVENTURE,7201.0,48.52889861572218,24.261079713456443,2,8907424_2
8911865,40.81049,14.27697,2024-10-01 18:20:38,2024-10-01 18:17:45,494.0,SNAV ALTAIR,,,,1,8911865_1
8911865,40.55782,14.2403,2024-10-01 20:20:38,2024-10-01 19:01:00,494.0,SNAV ALTAIR,7200.0,28.26525522930888,14.13262761465444,1,8911865_1
8911865,40.55782,14.2403,2024-10-01 22:20:39,2024-10-01 19:01:00,494.0,SNAV ALTAIR,7201.0,0.0,0.0,2,8911865_2
8913162,46.14037,-2.786037,2024-10-01 18:20:38,2024-10-01 18:15:48,29008.0,AMADEA,,,,1,8913162_1
8913162,45.98349,-2.47727,2024-10-01 20:20:38,2024-10-01 19:45:29,29008.0,AMADEA,7200.0,29.527036843346828,14.763518421673414,1,8913162_1
8913162,45.72001,-1.935793,2024-10-01 22:20:39,2024-10-01 22:19:58,29008.0,AMADEA,7201.0,51.15701476522146,25.57495530548497,2,8913162_2
8914219,43.06147,16.19632,2024-10-01 18:20:38,2024-10-01 18:15:54,1189.0,LE PONANT,,,,1,8914219_1
8914219,43.06165,16.1964,2024-10-01 20:20:38,2024-10-01 20:15:54,1189.0,LE PONANT,7200.0,0.02104387434216943,0.010521937171084714,1,8914219_1
8914219,43.11997,16.24219,2024-10-01 22:20:39,2024-10-01 22:19:36,1189.0,LE PONANT,7201.0,7.475242737924276,3.7371023269722805,2,8914219_2
8915433,38.42352,23.60159,2024-10-01 18:20:38,2024-10-01 16:13:13,2298.0,STAR FLYER,,,,1,8915433_1
8915433,38.42352,23.60159,2024-10-01 20:20:38,2024-10-01 16:13:13,2298.0,STAR FLYER,7200.0,0.0,0.0,1,8915433_1
8915433,38.42352,23.60159,2024-10-01 22:20:39,2024-10-01 16:13:13,2298.0,STAR FLYER,7201.0,0.0,0.0,2,8915433_2
8915445,36.69613,27.33634,2024-10-01 18:20:38,2024-10-01 17:59:46,2298.0,STAR CLIPPER,,,,1,8915445_1
8915445,36.69613,27.33634,2024-10-01 20:20:38,2024-10-01 17:59:46,2298.0,STAR CLIPPER,7200.0,0.0,0.0,1,8915445_1
8915445,36.49409,27.73466,2024-10-01 22:20:39,2024-10-01 22:15:37,2298.0,STAR CLIPPER,7201.0,42.06209251648783,21.028125685232077,2,8915445_2
8915445,36.54382,28.0788,2024-10-02 00:20:38,2024-10-02 00:19:36,2298.0,STAR CLIPPER,7199.0,31.246527943139263,15.625434170760014,2,8915445_2
8919245,37.48847,15.09713,2024-10-01 18:20:38,2024-10-01 18:17:22,55877.0,VASCO DA GAMA,,,,1,8919245_1
8919245,37.17828,15.43093,2024-10-01 20:20:38,2024-10-01 20:17:19,55877.0,VASCO DA GAMA,7200.0,45.39428283995001,22.697141419975004,1,8919245_1
8919245,36.75207,15.58017,2024-10-01 22:20:39,2024-10-01 22:17:21,55877.0,VASCO DA GAMA,7201.0,49.21222410236028,24.6026950102065,2,8919245_2
8919257,37.87194,26.0915,2024-10-01 18:20:38,2024-10-01 18:17:48,55575.0,AEGEAN MYTH,,,,1,8919257_1
8919257,37.76299,25.76481,2024-10-01 20:20:38,2024-10-01 20:17:39,55575.0,AEGEAN MYTH,7200.0,31.148977103892506,15.574488551946253,1,8919257_1
8919257,37.51935,25.28057,2024-10-01 22:20:39,2024-10-01 22:17:35,55575.0,AEGEAN MYTH,7201.0,50.51607579657953,25.254530324633564,2,8919257_2
8919257,37.28878,24.58838,2024-10-02 00:20:38,2024-10-02 00:19:28,55575.0,AEGEAN MYTH,7199.0,66.29882177370867,33.15401561124479,2,8919257_2
8919269,35.53207,25.17766,2024-10-01 18:20:38,2024-10-01 18:17:57,55877.0,CELESTYAL JOURNEY,,,,1,8919269_1
8919269,35.70707,25.21065,2024-10-01 20:20:38,2024-10-01 20:17:28,55877.0,CELESTYAL JOURNEY,7200.0,19.686270890172253,9.843135445086126,1,8919269_1
8919269,35.88773,25.24497,2024-10-01 22:20:39,2024-10-01 22:17:49,55877.0,CELESTYAL JOURNEY,7201.0,20.32554186535655,10.161359632729283,2,8919269_2
8928260,37.93332,23.65035,2024-10-01 18:20:38,2024-10-01 18:16:11,674.0,PANORAMA,,,,1,8928260_1
8928260,37.93328,23.65036,2024-10-01 20:20:38,2024-10-01 20:16:12,674.0,PANORAMA,7200.0,0.004533439138208492,0.002266719569104246,1,8928260_1
8928260,37.93328,23.65035,2024-10-01 22:20:39,2024-10-01 22:19:13,674.0,PANORAMA,7201.0,0.0008770245725452208,0.0004384513902461873,2,8928260_2
8963818,37.96026,23.56532,2024-10-01 18:20:38,2024-10-01 18:11:42,1802.0,CHRISTINA O,,,,1,8963818_1
8963818,37.96021,23.5654,2024-10-01 20:20:38,2024-10-01 20:17:40,1802.0,CHRISTINA O,7200.0,0.008949954670879124,0.004474977335439562,1,8963818_1
8963818,37.96021,23.56539,2024-10-01 22:20:39,2024-10-01 22:14:43,1802.0,CHRISTINA O,7201.0,0.00087670318909833,0.0004382907208379375,2,8963818_2
8978930,-0.1224567,-91.57904,2024-10-01 18:20:38,2024-10-01 18:18:03,249.0,CALIPSO,,,,1,8978930_1
8978930,-0.04996833,-91.55853,2024-10-01 20:20:38,2024-10-01 20:16:36,249.0,CALIPSO,7200.0,8.376766958682763,4.188383479341382,1,8978930_1
8978930,-0.050035,-91.55872,2024-10-01 22:20:39,2024-10-01 22:19:36,249.0,CALIPSO,7201.0,0.022389937576325413,0.011193414147308914,2,8978930_2
8979075,1.375822,-91.81014,2024-10-01 18:20:38,2024-10-01 16:50:04,205.0,GALAPAGOS SKY,,,,1,8979075_1
8979075,1.383567,-91.80879,2024-10-01 20:20:38,2024-10-01 20:13:39,205.0,GALAPAGOS SKY,7200.0,0.8741821556418482,0.4370910778209241,1,8979075_1
8979075,1.380112,-91.80933,2024-10-01 22:20:39,2024-10-01 21:10:05,205.0,GALAPAGOS SKY,7201.0,0.3888398572271695,0.19439292959558538,2,8979075_2
8986286,36.6393,25.25303,2024-10-01 18:20:38,2024-10-01 18:18:16,564.0,GALILEO,,,,1,8986286_1
8986286,36.80317,25.21527,2024-10-01 20:20:38,2024-10-01 20:17:25,564.0,GALILEO,7200.0,18.529708646112088,9.264854323056044,1,8986286_1
8986286,36.97837,25.2751,2024-10-01 22:20:39,2024-10-01 22:19:26,564.0,GALILEO,7201.0,20.194892339320493,10.096043941335061,2,8986286_2
9000259,45.10038,-8.793217,2024-10-01 18:20:38,2024-10-01 14:02:53,77441.0,PACIFIC WORLD,,,,1,9000259_1
9000259,45.10038,-8.793217,2024-10-01 20:20:38,2024-10-01 14:02:53,77441.0,PACIFIC WORLD,7200.0,0.0,0.0,1,9000259_1
9000687,36.48166,26.43471,2024-10-01 18:20:38,2024-10-01 18:17:33,19093.0,GEMINI,,,,1,9000687_1
9000687,36.51648,26.81732,2024-10-01 20:20:38,2024-10-01 20:18:11,19093.0,GEMINI,7200.0,34.418374892938566,17.209187446469283,1,9000687_1
9000687,36.525,27.16326,2024-10-01 22:20:39,2024-10-01 22:10:22,19093.0,GEMINI,7201.0,30.92799153247714,15.461848287309778,2,9000687_2
9000699,54.70352,-5.65035,2024-10-01 18:20:38,2024-10-01 18:16:39,24344.0,BRAEMAR,,,,1,9000699_1
9000699,54.70357,-5.6503,2024-10-01 20:20:38,2024-10-01 20:17:32,24344.0,BRAEMAR,7200.0,0.006421112467460747,0.0032105562337303734,1,9000699_1
9000699,54.70453,-5.651866,2024-10-01 22:20:39,2024-10-01 22:17:32,24344.0,BRAEMAR,7201.0,0.1466899144555563,0.07333477184279998,2,9000699_2
9007491,43.06174,3.678373,2024-10-01 18:20:38,2024-10-01 18:09:53,14983.0,CLUB MED 2,,,,1,9007491_1
9007491,42.62951,3.54216,2024-10-01 20:20:38,2024-10-01 20:18:03,14983.0,CLUB MED 2,7200.0,49.32802733140695,24.664013665703475,1,9007491_1
9007491,42.22803,3.40888,2024-10-01 22:20:39,2024-10-01 22:19:33,14983.0,CLUB MED 2,7201.0,45.96318979937957,22.978403454765512,2,9007491_2
9008598,36.39772,25.35403,2024-10-01 18:20:38,2024-10-01 18:17:33,12969.0,STAR LEGEND,,,,1,9008598_1
9008598,36.38622,24.89027,2024-10-01 20:20:38,2024-10-01 20:17:24,12969.0,STAR LEGEND,7200.0,41.53050895828609,20.765254479143046,1,9008598_1
9008598,36.42092,24.41917,2024-10-01 22:20:39,2024-10-01 22:18:33,12969.0,STAR LEGEND,7201.0,42.33770772574474,21.165914152573404,2,9008598_2
9017692,43.72488,7.417439,2024-10-01 18:20:38,2024-10-01 18:11:25,261.0,DIONE STAR,,,,1,9017692_1
9017692,43.72481,7.417435,2024-10-01 20:20:38,2024-10-01 20:11:29,261.0,DIONE STAR,7200.0,0.007790278765567187,0.0038951393827835936,1,9017692_1
9017692,43.7248,7.417428,2024-10-01 22:20:39,2024-10-01 22:17:27,261.0,DIONE STAR,7201.0,0.0012461285621196794,0.0006229777563714548,2,9017692_2
9050137,31.18033,122.1771,2024-10-01 18:20:38,2024-10-01 18:18:03,69840.0,PIANO LAND,,,,1,9050137_1
9050137,31.32556,121.7098,2024-10-01 20:20:38,2024-10-01 20:17:56,69840.0,PIANO LAND,7200.0,47.26528441657753,23.632642208288765,1,9050137_1
9050137,31.41393,121.5003,2024-10-01 22:20:39,2024-10-01 22:18:34,69840.0,PIANO LAND,7201.0,22.1850007411162,11.090959959452618,2,9050137_2
9064126,35.73818,15.0859,2024-10-01 18:20:38,2024-10-01 18:18:11,28803.0,SEVEN SEAS NAVIGATOR,,,,1,9064126_1
9064126,35.77703,15.70878,2024-10-01 20:20:38,2024-10-01 20:17:36,28803.0,SEVEN SEAS NAVIGATOR,7200.0,56.370804856251304,28.185402428125652,1,9064126_1
9064126,35.8029,16.34846,2024-10-01 22:20:39,2024-10-01 22:19:52,28803.0,SEVEN SEAS NAVIGATOR,7201.0,57.76914436169406,28.88056099182039,2,9064126_2
