imo,latitude,longitude,timestamp,tloc,GT,vessel_name,time_diff,distance_km,calculated_speed,trip_id,unique_trip_id
5142657,54.52225,18.55775,2024-11-03 06:21:00,2024-11-03 06:14:04,2598.0,SERENISSIMA,7187.0,0.002315645749671337,0.0011599171697254506,14,5142657_14
5142657,54.52225,18.55773,2024-11-03 08:20:56,2024-11-03 08:20:05,2598.0,SERENISSIMA,7196.0,0.0012907212679709695,0.0006457193669671331,14,5142657_14
5142657,54.52226,18.55774,2024-11-03 10:21:00,2024-11-03 10:20:03,2598.0,SERENISSIMA,7204.0,0.0012856599150868025,0.0006424730280833549,15,5142657_15
5142657,54.52225,18.55775,2024-11-03 12:20:56,2024-11-03 12:20:04,2598.0,SERENISSIMA,7196.0,0.0012856599151898367,0.0006431872838637315,15,5142657_15
5209699,32.92368,-14.57637,2024-11-01 00:21:07,2024-10-31 22:33:30,321.0,ARTEMIS,,,,1,5209699_1
5209699,32.92368,-14.57637,2024-11-01 02:21:03,2024-10-31 22:33:30,321.0,ARTEMIS,7196.0,0.0,0.0,1,5209699_1
5209699,32.92368,-14.57637,2024-11-01 04:22:30,2024-10-31 22:33:30,321.0,ARTEMIS,7287.0,0.0,0.0,2,5209699_2
5209699,32.365,-14.745,2024-11-01 06:21:38,2024-11-01 03:21:40,321.0,ARTEMIS,7148.0,64.09737217319525,32.281832655778246,2,5209699_2
5209699,32.365,-14.745,2024-11-01 08:22:42,2024-11-01 03:22:44,321.0,ARTEMIS,7264.0,0.0,0.0,3,5209699_3
5209699,32.365,-14.745,2024-11-01 10:21:50,2024-11-01 03:21:52,321.0,ARTEMIS,7148.0,0.0,0.0,3,5209699_3
5209699,32.365,-14.745,2024-11-01 14:21:35,2024-11-01 07:21:37,321.0,ARTEMIS,14385.0,0.0,0.0,4,5209699_4
5209699,32.365,-14.745,2024-11-01 16:21:25,2024-11-01 09:21:28,321.0,ARTEMIS,7190.0,0.0,0.0,4,5209699_4
5209699,30.49901,-15.39982,2024-11-01 20:21:19,2024-11-01 20:19:01,321.0,ARTEMIS,14394.0,216.5887679713728,54.16976272731291,5,5209699_5
5209699,30.40299,-15.43221,2024-11-01 22:21:01,2024-11-01 21:14:33,321.0,ARTEMIS,7182.0,11.119209247103267,5.573538469725948,5,5209699_5
5209699,30.40299,-15.43221,2024-11-02 00:20:53,2024-11-01 21:14:33,321.0,ARTEMIS,7192.0,0.0,0.0,5,5209699_5
5209699,30.40299,-15.43221,2024-11-02 02:20:55,2024-11-01 21:14:33,321.0,ARTEMIS,7202.0,0.0,0.0,6,5209699_6
5209699,29.7509,-15.6584,2024-11-02 08:21:25,2024-11-02 03:21:26,321.0,ARTEMIS,21630.0,75.70508081124835,12.600013449861029,7,5209699_7
5209699,29.7509,-15.6584,2024-11-02 10:21:22,2024-11-02 03:21:23,321.0,ARTEMIS,7197.0,0.0,0.0,7,5209699_7
5209699,28.79643,-15.99753,2024-11-02 12:21:38,2024-11-02 12:15:56,321.0,ARTEMIS,7216.0,111.1125626117105,55.4330966466405,8,5209699_8
5209699,28.57826,-16.06098,2024-11-02 14:20:53,2024-11-02 14:18:06,321.0,ARTEMIS,7155.0,25.036485652105043,12.596973913008826,8,5209699_8
5209699,28.45483,-16.23004,2024-11-02 16:21:02,2024-11-02 16:20:06,321.0,ARTEMIS,7209.0,21.47585583704408,10.724522265689927,9,5209699_9
5209699,28.46514,-16.24516,2024-11-02 18:20:56,2024-11-02 18:17:29,321.0,ARTEMIS,7194.0,1.870566075797842,0.9360630904743162,9,5209699_9
5209699,28.46515,-16.24516,2024-11-02 20:21:10,2024-11-02 20:17:28,321.0,ARTEMIS,7214.0,0.0011119492665983,0.0005548956694973495,10,5209699_10
5209699,28.46526,-16.24513,2024-11-02 22:20:53,2024-11-02 22:17:29,321.0,ARTEMIS,7183.0,0.012578080790967372,0.006303924662046852,10,5209699_10
5209699,28.46511,-16.24517,2024-11-03 00:21:01,2024-11-03 00:17:27,321.0,ARTEMIS,7208.0,0.01713142754829272,0.008556206877615677,11,5209699_11
5209699,28.46509,-16.24518,2024-11-03 02:21:04,2024-11-03 02:17:31,321.0,ARTEMIS,7203.0,0.0024292542048096766,0.00121412121856377,12,5209699_12
5209699,28.46506,-16.24515,2024-11-03 04:21:13,2024-11-03 04:14:52,321.0,ARTEMIS,7209.0,0.0044416040318859306,0.0022180294790940976,13,5209699_13
5209699,28.4651,-16.24515,2024-11-03 06:21:00,2024-11-03 06:11:29,321.0,ARTEMIS,7187.0,0.004447797065332215,0.0022279211681085257,13,5209699_13
5209699,28.4651,-16.24515,2024-11-03 08:20:56,2024-11-03 08:17:26,321.0,ARTEMIS,7196.0,0.0,0.0,13,5209699_13
5209699,28.46511,-16.24516,2024-11-03 10:21:00,2024-11-03 10:17:31,321.0,ARTEMIS,7204.0,0.0014805344941179147,0.0007398562158279418,14,5209699_14
5209699,28.46509,-16.24516,2024-11-03 12:20:56,2024-11-03 12:17:29,321.0,ARTEMIS,7196.0,0.0022238985328429384,0.001112567359398913,14,5209699_14
5351038,44.80641,14.70669,2024-11-01 00:21:07,2024-11-01 00:19:07,347.0,STELLA MARIS,,,,1,5351038_1
5351038,44.80642,14.70665,2024-11-01 02:21:03,2024-11-01 00:46:07,347.0,STELLA MARIS,7196.0,0.0033458512260283865,0.0016738555327546125,1,5351038_1
5351038,44.80642,14.70665,2024-11-01 04:22:30,2024-11-01 00:46:07,347.0,STELLA MARIS,7287.0,0.0,0.0,2,5351038_2
5351038,44.80642,14.70665,2024-11-01 06:21:09,2024-11-01 00:46:07,347.0,STELLA MARIS,7119.0,0.0,0.0,2,5351038_2
5351038,44.80636,14.70666,2024-11-01 14:21:03,2024-11-01 14:17:39,347.0,STELLA MARIS,28794.0,0.006718178010605319,0.0008399472403340678,3,5351038_3
5351038,44.80636,14.70669,2024-11-01 16:20:53,2024-11-01 15:46:28,347.0,STELLA MARIS,7190.0,0.00236675904720421,0.0011850253922023862,3,5351038_3
5351038,44.80636,14.70669,2024-11-01 18:21:09,2024-11-01 15:46:28,347.0,STELLA MARIS,7216.0,0.0,0.0,4,5351038_4
5351038,44.80636,14.70669,2024-11-01 20:21:11,2024-11-01 15:46:28,347.0,STELLA MARIS,7202.0,0.0,0.0,5,5351038_5
5351038,44.80636,14.70669,2024-11-01 22:21:01,2024-11-01 15:46:28,347.0,STELLA MARIS,7190.0,0.0,0.0,5,5351038_5
6602898,52.46405,4.656533,2024-11-01 00:21:07,2024-11-01 00:17:20,10417.0,OCEAN MAJESTY,,,,1,6602898_1
6602898,52.46405,4.65655,2024-11-01 02:21:03,2024-11-01 02:20:14,10417.0,OCEAN MAJESTY,7196.0,0.0011516908472132,0.0005761655155596887,1,6602898_1
6602898,52.46405,4.656517,2024-11-01 04:22:30,2024-11-01 04:17:21,10417.0,OCEAN MAJESTY,7287.0,0.0022356351739513808,0.0011044718850315592,2,6602898_2
6602898,52.46407,4.656533,2024-11-01 06:21:05,2024-11-01 06:14:18,10417.0,OCEAN MAJESTY,7115.0,0.0024739966557127974,0.001251776241822357,2,6602898_2
6602898,52.46407,4.656517,2024-11-01 08:22:06,2024-11-01 08:20:15,10417.0,OCEAN MAJESTY,7261.0,0.0010839438342795096,0.0005374187857603959,3,6602898_3
6602898,52.46405,4.656517,2024-11-01 10:21:12,2024-11-01 10:11:21,10417.0,OCEAN MAJESTY,7146.0,0.002223898532489277,0.0011203519055361596,3,6602898_3
6602898,52.46407,4.656533,2024-11-01 12:21:10,2024-11-01 12:20:17,10417.0,OCEAN MAJESTY,7198.0,0.0024739966557127974,0.001237342033976948,3,6602898_3
6602898,52.46408,4.656517,2024-11-01 14:21:03,2024-11-01 14:20:17,10417.0,OCEAN MAJESTY,7193.0,0.0015528570895166872,0.0007771841404504482,3,6602898_3
6602898,52.46407,4.656517,2024-11-01 16:20:53,2024-11-01 16:17:20,10417.0,OCEAN MAJESTY,7190.0,0.0011119492665983,0.0005567478942634047,3,6602898_3
6602898,52.46405,4.656517,2024-11-01 18:21:09,2024-11-01 18:14:23,10417.0,OCEAN MAJESTY,7216.0,0.002223898532489277,0.001109483746807289,4,6602898_4
6602898,52.46405,4.656483,2024-11-01 20:21:11,2024-11-01 20:17:23,10417.0,OCEAN MAJESTY,7202.0,0.0023033816944263838,0.0011513710219293225,5,6602898_5
6602898,52.46407,4.6565,2024-11-01 22:21:01,2024-11-01 22:17:23,10417.0,OCEAN MAJESTY,7190.0,0.0025044192715835446,0.0012539512347288957,5,6602898_5
6602898,52.46407,4.656533,2024-11-02 00:20:53,2024-11-02 00:17:20,10417.0,OCEAN MAJESTY,7192.0,0.0022356341582014734,0.001119060479633663,5,6602898_5
6602898,52.46405,4.656533,2024-11-02 02:20:55,2024-11-02 02:17:26,10417.0,OCEAN MAJESTY,7202.0,0.002223898532489277,0.0011116404772231875,6,6602898_6
6602898,52.46407,4.6565,2024-11-02 04:21:00,2024-11-02 04:17:21,10417.0,OCEAN MAJESTY,7205.0,0.0031533770854196993,0.001575594379945998,7,6602898_7
6602898,52.46407,4.656533,2024-11-02 06:20:56,2024-11-02 06:14:25,10417.0,OCEAN MAJESTY,7196.0,0.0022356341582014734,0.0011184384337861735,7,6602898_7
6602898,52.46404,4.656533,2024-11-02 08:20:58,2024-11-02 08:17:24,10417.0,OCEAN MAJESTY,7202.0,0.0033358477997949,0.0016674607163651262,8,6602898_8
6602898,52.46404,4.656517,2024-11-02 10:20:57,2024-11-02 10:17:25,10417.0,OCEAN MAJESTY,7199.0,0.0010839445729674889,0.0005420475708685874,8,6602898_8
6602898,52.46405,4.656533,2024-11-02 12:21:38,2024-11-02 12:17:36,10417.0,OCEAN MAJESTY,7241.0,0.0015528576056510408,0.0007720325066073397,9,6602898_9
6602898,52.46405,4.656533,2024-11-02 14:20:53,2024-11-02 14:17:28,10417.0,OCEAN MAJESTY,7155.0,0.0,0.0,9,6602898_9
6602898,52.46406,4.65655,2024-11-02 16:21:02,2024-11-02 16:15:29,10417.0,OCEAN MAJESTY,7209.0,0.0016008818437784054,0.0007994416198643723,10,6602898_10
6602898,52.46405,4.656517,2024-11-02 18:20:56,2024-11-02 18:17:26,10417.0,OCEAN MAJESTY,7194.0,0.0024968970077146393,0.0012494897453117462,10,6602898_10
6602898,52.46405,4.6565,2024-11-02 20:21:10,2024-11-02 20:17:27,10417.0,OCEAN MAJESTY,7214.0,0.001151690847159332,0.0005747278971130573,11,6602898_11
6602898,52.46407,4.656517,2024-11-02 22:20:53,2024-11-02 22:17:26,10417.0,OCEAN MAJESTY,7183.0,0.002504419271534001,0.0012551732392485596,11,6602898_11
6602898,52.46408,4.656533,2024-11-03 00:21:01,2024-11-03 00:14:31,10417.0,OCEAN MAJESTY,7208.0,0.0015528570895166872,0.0007755668038651601,12,6602898_12
6602898,52.46408,4.65655,2024-11-03 02:21:04,2024-11-03 02:17:32,10417.0,OCEAN MAJESTY,7203.0,0.0011516900623571168,0.0005756051956803582,13,6602898_13
6602898,52.46408,4.656517,2024-11-03 04:21:18,2024-11-03 04:17:28,10417.0,OCEAN MAJESTY,7214.0,0.0022356336504072193,0.0011156475105996658,14,6602898_14
6602898,52.46407,4.656533,2024-11-03 06:21:00,2024-11-03 06:08:31,10417.0,OCEAN MAJESTY,7182.0,0.0015528570895166872,0.0007783744809607454,14,6602898_14
6602898,52.46405,4.656533,2024-11-03 08:20:56,2024-11-03 08:17:33,10417.0,OCEAN MAJESTY,7196.0,0.002223898532489277,0.0011125673592219838,14,6602898_14
6602898,52.46405,4.656517,2024-11-03 10:21:00,2024-11-03 10:17:31,10417.0,OCEAN MAJESTY,7204.0,0.0010839443267381952,0.0005416712349052613,15,6602898_15
6602898,52.46407,4.656533,2024-11-03 12:20:56,2024-11-03 12:17:33,10417.0,OCEAN MAJESTY,7196.0,0.0024739966557127974,0.0012376859311514828,15,6602898_15
6618823,33.3083,26.9467,2024-11-01 06:21:38,2024-11-01 03:21:42,1945.0,SHERAKHAN,,,,1,6618823_1
6618823,33.3083,26.9467,2024-11-01 08:22:42,2024-11-01 03:22:45,1945.0,SHERAKHAN,7264.0,0.0,0.0,2,6618823_2
6618823,33.3083,26.9467,2024-11-01 10:21:50,2024-11-01 05:21:53,1945.0,SHERAKHAN,7148.0,0.0,0.0,2,6618823_2
6618823,33.69877,25.43384,2024-11-01 12:21:10,2024-11-01 12:19:33,1945.0,SHERAKHAN,7160.0,146.83664259776583,73.82847951842975,2,6618823_2
6618823,33.76999,25.14058,2024-11-01 14:21:03,2024-11-01 14:00:53,1945.0,SHERAKHAN,7193.0,28.251010250949626,14.139251620105473,2,6618823_2
6618823,33.82482,24.92082,2024-11-01 16:20:53,2024-11-01 15:12:13,1945.0,SHERAKHAN,7190.0,21.20220905563131,10.61584876220761,2,6618823_2
6618823,33.82482,24.92082,2024-11-01 18:21:09,2024-11-01 15:12:13,1945.0,SHERAKHAN,7216.0,0.0,0.0,3,6618823_3
6618823,33.82482,24.92082,2024-11-01 20:21:11,2024-11-01 15:12:13,1945.0,SHERAKHAN,7202.0,0.0,0.0,4,6618823_4
6618823,34.60866,21.78834,2024-11-02 08:20:58,2024-11-02 08:07:48,1945.0,SHERAKHAN,43187.0,300.91070353926295,25.08344021907858,5,6618823_5
6618823,34.63043,21.68357,2024-11-02 10:20:57,2024-11-02 08:42:51,1945.0,SHERAKHAN,7199.0,9.888079298887805,4.944726417001819,5,6618823_5
6618823,34.63043,21.68357,2024-11-02 12:21:38,2024-11-02 08:42:51,1945.0,SHERAKHAN,7241.0,0.0,0.0,6,6618823_6
6618823,34.63043,21.68357,2024-11-02 14:20:53,2024-11-02 08:42:51,1945.0,SHERAKHAN,7155.0,0.0,0.0,6,6618823_6
6618823,35.5134,18.122,2024-11-03 06:21:31,2024-11-03 03:21:34,1945.0,SHERAKHAN,57638.0,338.642198328747,21.151183489772183,7,6618823_7
6618823,35.5134,18.122,2024-11-03 08:21:25,2024-11-03 03:21:26,1945.0,SHERAKHAN,7194.0,0.0,0.0,7,6618823_7
6618823,35.5134,18.122,2024-11-03 10:21:29,2024-11-03 03:21:30,1945.0,SHERAKHAN,7204.0,0.0,0.0,8,6618823_8
6810811,12.52033,-70.04283,2024-11-01 00:21:07,2024-11-01 00:14:54,9780.0,FREEWINDS,,,,1,6810811_1
6810811,12.5205,-70.04266,2024-11-01 02:21:03,2024-11-01 02:02:54,9780.0,FREEWINDS,7196.0,0.026417114041292877,0.013215899186861361,1,6810811_1
6810811,12.52067,-70.04283,2024-11-01 04:22:30,2024-11-01 04:17:54,9780.0,FREEWINDS,7287.0,0.02641710554767191,0.013050854943271427,2,6810811_2
6810811,12.52033,-70.04266,2024-11-01 06:21:05,2024-11-01 06:14:54,9780.0,FREEWINDS,7115.0,0.04206957945229964,0.02128608377066461,2,6810811_2
6810811,12.5205,-70.04266,2024-11-01 08:22:10,2024-11-01 08:17:54,9780.0,FREEWINDS,7265.0,0.01890313752969547,0.009367005520564856,3,6810811_3
6810811,12.52067,-70.04283,2024-11-01 10:21:12,2024-11-01 10:17:54,9780.0,FREEWINDS,7142.0,0.02641710554767191,0.013315819094317961,3,6810811_3
6810811,12.5205,-70.04283,2024-11-01 12:21:10,2024-11-01 12:17:54,9780.0,FREEWINDS,7198.0,0.01890313752969547,0.009454194930106097,3,6810811_3
6810811,12.5205,-70.04283,2024-11-01 14:21:07,2024-11-01 14:17:54,9780.0,FREEWINDS,7197.0,0.0,0.0,3,6810811_3
6810811,12.52067,-70.04283,2024-11-01 16:20:53,2024-11-01 16:17:54,9780.0,FREEWINDS,7186.0,0.01890313752969547,0.009469982619942066,3,6810811_3
6810811,12.5205,-70.04283,2024-11-01 18:21:09,2024-11-01 18:17:54,9780.0,FREEWINDS,7216.0,0.01890313752969547,0.009430611849626343,4,6810811_4
6810811,12.52033,-70.04283,2024-11-01 20:21:11,2024-11-01 20:17:54,9780.0,FREEWINDS,7202.0,0.01890313752969547,0.00944894405816491,5,6810811_5
6810811,12.5205,-70.04283,2024-11-01 22:21:01,2024-11-01 22:17:54,9780.0,FREEWINDS,7190.0,0.01890313752969547,0.009464714201238343,5,6810811_5
6810811,12.5205,-70.04283,2024-11-02 00:20:53,2024-11-02 00:17:54,9780.0,FREEWINDS,7192.0,0.0,0.0,5,6810811_5
6810811,12.52033,-70.04266,2024-11-02 02:20:55,2024-11-02 02:17:54,9780.0,FREEWINDS,7202.0,0.026417114041292877,0.013204888995925347,6,6810811_6
6810811,12.52067,-70.04283,2024-11-02 04:21:00,2024-11-02 04:17:54,9780.0,FREEWINDS,7205.0,0.04206957945229964,0.021020192370337084,7,6810811_7
6810811,12.52033,-70.04266,2024-11-02 06:20:56,2024-11-02 06:14:54,9780.0,FREEWINDS,7196.0,0.04206957945229964,0.02104648221626997,7,6810811_7
6810811,12.5205,-70.04266,2024-11-02 08:20:58,2024-11-02 08:17:54,9780.0,FREEWINDS,7202.0,0.01890313752969547,0.00944894405816491,8,6810811_8
6810811,12.5205,-70.04266,2024-11-02 10:20:57,2024-11-02 10:17:54,9780.0,FREEWINDS,7199.0,0.0,0.0,8,6810811_8
6810811,12.5205,-70.04266,2024-11-02 12:21:38,2024-11-02 12:08:54,9780.0,FREEWINDS,7241.0,0.0,0.0,9,6810811_9
6810811,12.5205,-70.04266,2024-11-02 14:20:53,2024-11-02 13:41:54,9780.0,FREEWINDS,7155.0,0.0,0.0,9,6810811_9
6810811,12.52067,-70.04283,2024-11-02 16:21:02,2024-11-02 16:08:54,9780.0,FREEWINDS,7209.0,0.02641710554767191,0.013192062695466623,10,6810811_10
6810811,12.52067,-70.04283,2024-11-02 18:20:56,2024-11-02 16:08:54,9780.0,FREEWINDS,7194.0,0.0,0.0,10,6810811_10
6810811,12.52067,-70.04283,2024-11-02 20:21:10,2024-11-02 16:08:54,9780.0,FREEWINDS,7214.0,0.0,0.0,11,6810811_11
